id_municipio,IN_AGUA_POTAVEL,IN_ESGOTO_REDE_PUBLICA,IN_ENERGIA_REDE_PUBLICA,IN_LIXO_SERVICO_COLETA,IN_INTERNET,IN_INTERNET_ALUNOS,IN_COMPUTADOR,IN_DESKTOP_ALUNO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_SALA_LEITURA,IN_LABORATORIO_INFORMATICA,mat_2ano_total,n_escolas_2ano,infra_saneamento,infra_conectividade,infra_pedagogico
4313508,0.7776,0.7584,1.0,0.9936,1.0,0.528,0.9344,0.8032,0.832,0.904,0.072,0.7952,625,18,0.8824,0.8164,0.6508
4313607,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,33,1,0.5,0.75,0.5
4313656,1.0,0.11764705882352941,0.9941176470588236,0.9941176470588236,0.9941176470588236,0.48823529411764705,0.5705882352941176,0.3941176470588235,0.9941176470588236,0.9941176470588236,0.18823529411764706,0.3058823529411765,170,7,0.7765,0.6118,0.6206
4313706,1.0,0.7780429594272077,1.0,0.9594272076372315,1.0,0.8305489260143198,0.9785202863961814,0.5966587112171837,0.5727923627684964,0.5823389021479713,0.3627684964200477,0.5202863961813843,419,19,0.9344,0.8514,0.5095
4313805,1.0,0.0,1.0,1.0,1.0,0.6732673267326733,1.0,0.7326732673267327,1.0,1.0,0.019801980198019802,0.10891089108910891,101,5,0.75,0.8515,0.5322
4313904,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7460869565217392,0.9808695652173913,0.9808695652173913,0.08695652173913043,0.7582608695652174,575,17,0.75,0.9365,0.7017
4313953,1.0,0.8029197080291971,1.0,1.0,1.0,1.0,1.0,0.6861313868613139,1.0,1.0,0.26277372262773724,0.6861313868613139,137,6,0.9507,0.9215,0.7372
4314001,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.7261904761904762,1.0,1.0,0.8571428571428571,0.9166666666666666,84,4,0.9643,0.9315,0.9435
4314027,1.0,0.0,1.0,1.0,1.0,0.9210526315789473,1.0,1.0,0.5526315789473685,0.8157894736842105,0.6447368421052632,0.8157894736842105,76,6,0.75,0.9803,0.7072
4314035,1.0,0.0,1.0,1.0,1.0,0.7627118644067796,1.0,1.0,0.7966101694915254,1.0,0.4406779661016949,1.0,59,4,0.75,0.9407,0.8093
4314050,1.0,0.8608815426997245,1.0,1.0,1.0,0.9435261707988981,1.0,0.8112947658402204,0.9931129476584022,0.9931129476584022,0.011019283746556474,0.6391184573002755,726,21,0.9652,0.9387,0.6591
4314068,1.0,0.0,0.9512195121951219,1.0,1.0,1.0,1.0,1.0,0.04878048780487805,1.0,0.9512195121951219,1.0,41,4,0.7378,1.0,0.75
4314076,1.0,0.36764705882352944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,0.9705882352941176,68,5,0.8419,1.0,0.75
4314100,1.0,0.6312087912087913,1.0,1.0,0.9775824175824176,0.8118681318681319,0.9986813186813187,0.5942857142857143,0.7538461538461538,0.821098901098901,0.18725274725274726,0.527032967032967,2275,63,0.9078,0.8456,0.5723
4314134,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,16,1,1.0,0.75,0.75
4314159,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9789473684210527,0.9789473684210527,0.0,0.9789473684210527,95,7,0.75,1.0,0.7342
4314175,0.8709677419354839,0.6451612903225806,1.0,0.7419354838709677,1.0,1.0,0.8709677419354839,1.0,0.9354838709677419,0.9354838709677419,0.0,0.5806451612903226,31,5,0.8145,0.9677,0.6129
